@mwebv 0.021
@t0 56787.40
time band flux fluxerr zp zpsys
56726.450  P48R  0.0000e+00  1.2215e+01 25.000  ab
56726.484  P48R  0.0000e+00  1.5663e+01 25.000  ab
56726.520  P48R  0.0000e+00  3.1252e+01 25.000  ab
56727.307  P48R  0.0000e+00  2.6970e+01 25.000  ab
56727.347  P48R  0.0000e+00  1.6861e+01 25.000  ab
56727.381  P48R  0.0000e+00  1.5520e+01 25.000  ab
56727.414  P48R  0.0000e+00  1.6553e+01 25.000  ab
56727.447  P48R  0.0000e+00  1.2909e+01 25.000  ab
56727.481  P48R  0.0000e+00  1.3149e+01 25.000  ab
56727.520  P48R  0.0000e+00  1.4551e+01 25.000  ab
56728.311  P48R  0.0000e+00  3.9344e+01 25.000  ab
56728.350  P48R  0.0000e+00  2.3274e+01 25.000  ab
56728.383  P48R  0.0000e+00  2.0648e+01 25.000  ab
56728.417  P48R  0.0000e+00  2.0648e+01 25.000  ab
56728.451  P48R  0.0000e+00  1.9005e+01 25.000  ab
56728.483  P48R  0.0000e+00  2.0271e+01 25.000  ab
56728.516  P48R  0.0000e+00  1.7984e+01 25.000  ab
56728.549  P48R  0.0000e+00  4.9531e+01 25.000  ab
56729.303  P48R  0.0000e+00  3.5553e+01 25.000  ab
56729.343  P48R  0.0000e+00  2.2433e+01 25.000  ab
56729.383  P48R  0.0000e+00  2.1423e+01 25.000  ab
56729.416  P48R  0.0000e+00  1.9538e+01 25.000  ab
56729.450  P48R  0.0000e+00  1.7494e+01 25.000  ab
56730.364  P48R  0.0000e+00  3.4904e+01 25.000  ab
56730.398  P48R  0.0000e+00  3.0682e+01 25.000  ab
56730.430  P48R  0.0000e+00  2.5286e+01 25.000  ab
56739.340  P48R  0.0000e+00  1.4551e+01 25.000  ab
56739.372  P48R  0.0000e+00  1.7494e+01 25.000  ab
56739.515  P48R  0.0000e+00  2.9845e+01 25.000  ab
56740.337  P48R  0.0000e+00  2.9032e+01 25.000  ab
56740.368  P48R  0.0000e+00  3.5882e+02 25.000  ab
56740.503  P48R  0.0000e+00  1.4024e+01 25.000  ab
56740.536  P48R  0.0000e+00  3.9708e+05 25.000  ab
56741.368  P48R  0.0000e+00  1.4285e+01 25.000  ab
56741.487  P48R  0.0000e+00  1.1992e+01 25.000  ab
56741.520  P48R  0.0000e+00  1.3149e+01 25.000  ab
56745.317  P48R  0.0000e+00  1.0541e+01 25.000  ab
56745.323  P48R  0.0000e+00  1.2442e+01 25.000  ab
56745.349  P48R  0.0000e+00  1.3149e+01 25.000  ab
56745.355  P48R  0.0000e+00  1.3149e+01 25.000  ab
56746.321  P48R  0.0000e+00  4.3942e+01 25.000  ab
56746.327  P48R  0.0000e+00  7.7782e+01 25.000  ab
56746.352  P48R  0.0000e+00  4.0821e+01 25.000  ab
56746.360  P48R  0.0000e+00  4.2744e+01 25.000  ab
56747.497  P48R  0.0000e+00  1.1558e+01 25.000  ab
56751.307  P48R  0.0000e+00  3.4904e+01 25.000  ab
56752.303  P48R  0.0000e+00  1.5097e+01 25.000  ab
56752.311  P48R  0.0000e+00  1.3393e+01 25.000  ab
56752.335  P48R  0.0000e+00  1.4551e+01 25.000  ab
56752.344  P48R  0.0000e+00  1.2673e+01 25.000  ab
56753.400  P48R  0.0000e+00  1.3896e+01 25.000  ab
56753.430  P48R  0.0000e+00  1.4285e+01 25.000  ab
56753.468  P48R  0.0000e+00  1.2215e+01 25.000  ab
56753.501  P48R  0.0000e+00  1.3768e+01 25.000  ab
56754.329  P48R  0.0000e+00  1.5954e+01 25.000  ab
56754.368  P48R  0.0000e+00  1.6553e+01 25.000  ab
56754.426  P48R  0.0000e+00  1.8318e+01 25.000  ab
56754.459  P48R  0.0000e+00  2.0459e+01 25.000  ab
56755.296  P48R  0.0000e+00  1.6401e+01 25.000  ab
56755.327  P48R  0.0000e+00  1.4821e+01 25.000  ab
56755.369  P48R  0.0000e+00  1.4958e+01 25.000  ab
56755.402  P48R  0.0000e+00  1.1243e+01 25.000  ab
56756.293  P48R  0.0000e+00  2.4371e+02 25.000  ab
56756.316  P48R  0.0000e+00  8.3730e+01 25.000  ab
56756.325  P48R  0.0000e+00  2.8241e+01 25.000  ab
56756.348  P48R  0.0000e+00  1.8488e+01 25.000  ab
56757.289  P48R  0.0000e+00  3.8983e+02 25.000  ab
56757.290  P48R  0.0000e+00  6.2356e+02 25.000  ab
56757.320  P48R  0.0000e+00  1.3896e+02 25.000  ab
56757.321  P48R  0.0000e+00  1.0160e+02 25.000  ab
56759.285  P48R  0.0000e+00  3.2425e+01 25.000  ab
56759.287  P48R  0.0000e+00  2.8241e+01 25.000  ab
56759.315  P48R  0.0000e+00  2.4824e+01 25.000  ab
56759.320  P48R  0.0000e+00  2.5520e+01 25.000  ab
56760.282  P48R  0.0000e+00  4.9531e+01 25.000  ab
56760.313  P48R  0.0000e+00  4.4759e+01 25.000  ab
56760.418  P48R  0.0000e+00  4.6439e+01 25.000  ab
56760.452  P48R  0.0000e+00  4.6439e+01 25.000  ab
56761.381  P48R  0.0000e+00  5.1866e+01 25.000  ab
56761.415  P48R  0.0000e+00  5.7396e+01 25.000  ab
56764.314  P48R  0.0000e+00  4.0446e+01 25.000  ab
56764.347  P48R  0.0000e+00  3.6214e+01 25.000  ab
56766.266  P48R  0.0000e+00  2.3926e+02 25.000  ab
56766.296  P48R  0.0000e+00  1.2909e+02 25.000  ab
56766.429  P48R  0.0000e+00  2.5520e+01 25.000  ab
56766.461  P48R  0.0000e+00  2.9572e+01 25.000  ab
56767.269  P48R  0.0000e+00  1.4024e+01 25.000  ab
56767.434  P48R  0.0000e+00  1.8659e+01 25.000  ab
56768.338  P48R  0.0000e+00  1.4024e+01 25.000  ab
56768.438  P48R  0.0000e+00  1.5377e+01 25.000  ab
56769.294  P48R  0.0000e+00  2.0085e+01 25.000  ab
56769.326  P48R  0.0000e+00  1.9181e+01 25.000  ab
56769.339  P48R  0.0000e+00  4.0446e+01 25.000  ab
56769.370  P48R  0.0000e+00  1.6861e+01 25.000  ab
56771.253  P48R  7.1779e+01  1.0578e+01 25.000  ab
56771.284  P48R  0.0000e+00  2.0459e+01 25.000  ab
56771.300  P48R  5.2966e+01  7.8054e+00 25.000  ab
56771.332  P48R  6.4863e+01  1.0753e+01 25.000  ab
56771.420  P60r  7.4473e+01  2.7437e+00 25.000  ab
56772.250  P48R  0.0000e+00  1.6553e+01 25.000  ab
56772.281  P48R  0.0000e+00  1.7494e+01 25.000  ab
56772.348  P48R  0.0000e+00  2.9301e+01 25.000  ab
56772.381  P48R  8.3176e+01  1.3789e+01 25.000  ab
56775.314  P48R  6.5464e+01  8.4412e+00 25.000  ab
56775.381  P48R  5.8614e+01  8.6377e+00 25.000  ab
56775.429  P48R  7.1121e+01  9.8258e+00 25.000  ab
56776.282  P48R  0.0000e+00  2.1423e+01 25.000  ab
56776.336  P48R  0.0000e+00  2.0085e+01 25.000  ab
56776.416  P48R  0.0000e+00  2.1032e+01 25.000  ab
56777.238  P48R  6.7298e+01  9.2975e+00 25.000  ab
56777.413  P48R  0.0000e+00  2.9845e+01 25.000  ab
56778.277  P48R  7.7983e+01  9.3373e+00 25.000  ab
56778.310  P48R  9.4624e+01  9.5867e+00 25.000  ab
56778.312  P48R  0.0000e+00  3.9344e+01 25.000  ab
56778.345  P48R  6.9183e+01  1.0195e+01 25.000  ab
56779.303  P48R  9.5499e+01  8.7958e+00 25.000  ab
56779.322  P48R  8.7902e+01  1.4573e+01 25.000  ab
56779.323  P48R  0.0000e+00  1.3517e+01 25.000  ab
56779.336  P48R  1.0093e+02  1.1155e+01 25.000  ab
56779.352  P48R  8.9536e+01  9.8959e+00 25.000  ab
56780.408  P48R  1.2134e+02  1.5646e+01 25.000  ab
56780.414  P48R  1.1803e+02  1.8481e+01 25.000  ab
56781.402  P48R  1.2246e+02  2.0302e+01 25.000  ab
56781.410  P48R  1.0568e+02  1.1680e+01 25.000  ab
56781.411  P48R  1.0765e+02  1.2889e+01 25.000  ab
56781.439  P48R  1.2023e+02  2.1039e+01 25.000  ab
56781.445  P48R  1.3062e+02  2.1655e+01 25.000  ab
56782.412  P48R  1.1066e+02  1.3250e+01 25.000  ab
56782.413  P48R  1.2134e+02  1.3411e+01 25.000  ab
56782.421  P48R  1.2023e+02  1.2181e+01 25.000  ab
56782.422  P48R  8.7096e+01  1.4439e+01 25.000  ab
56782.457  P48R  1.0864e+02  1.9012e+01 25.000  ab
56786.373  P48R  2.4660e+02  2.9527e+01 25.000  ab
56786.374  P48R  1.4997e+02  1.5194e+01 25.000  ab
56787.363  P48R  1.2474e+02  1.9531e+01 25.000  ab
56787.364  P48R  0.0000e+00  1.8318e+01 25.000  ab
56787.402  P48R  4.1687e+02  4.2235e+01 25.000  ab
56789.315  P48R  2.6792e+02  4.6884e+01 25.000  ab
56789.348  P48R  2.9923e+02  5.5120e+01 25.000  ab
56803.188  P60i  1.3804e+02  5.0855e+00 25.000  ab
56803.189  P60r  1.9231e+02  3.5425e+00 25.000  ab
56803.191  P60B  2.7040e+02  4.9809e+00 25.000  vega
56803.193  P60g  2.6792e+02  4.9352e+00 25.000  ab
56803.194  P60i  1.3552e+02  4.9927e+00 25.000  ab
56803.196  P60r  1.9231e+02  3.5425e+00 25.000  ab
56803.197  P60B  2.6792e+02  4.9352e+00 25.000  vega
56803.199  P60g  2.7797e+02  5.1204e+00 25.000  ab
56804.179  P60i  1.4859e+02  5.4744e+00 25.000  ab
56804.181  P60r  1.8535e+02  3.4143e+00 25.000  ab
56804.182  P60B  2.8054e+02  5.1678e+00 25.000  vega
56804.184  P60g  2.7542e+02  5.0735e+00 25.000  ab
56805.185  P60i  1.4454e+02  3.9939e+00 25.000  ab
56805.187  P60r  1.9770e+02  3.6417e+00 25.000  ab
56805.188  P60B  2.8840e+02  5.3126e+00 25.000  vega
56805.190  P60g  2.8840e+02  5.3126e+00 25.000  ab
56810.181  P60i  1.7061e+02  6.2854e+00 25.000  ab
56810.183  P60r  2.1677e+02  3.9931e+00 25.000  ab
56810.185  P60B  2.9376e+02  5.4114e+00 25.000  vega
56810.186  P60g  3.0761e+02  2.8332e+00 25.000  ab
56815.215  P60i  1.5849e+02  5.8390e+00 25.000  ab
56815.217  P60r  2.1281e+02  5.8803e+00 25.000  ab
56815.218  P60B  3.1046e+02  5.7188e+00 25.000  vega
56815.220  P60g  3.1623e+02  5.8251e+00 25.000  ab
56820.380  P60i  1.6293e+02  1.8008e+01 25.000  ab
56820.382  P60r  2.2284e+02  1.6420e+01 25.000  ab
56820.384  P60B  3.1333e+02  2.3087e+01 25.000  vega
56820.386  P60g  3.0200e+02  1.9470e+01 25.000  ab
56828.219  P60i  1.5996e+02  5.8930e+00 25.000  ab
56828.221  P60r  2.1086e+02  3.8842e+00 25.000  ab
56828.222  P60B  3.0200e+02  8.3444e+00 25.000  vega
56828.224  P60g  2.9648e+02  2.7307e+00 25.000  ab
56828.226  P60i  1.5560e+02  5.7324e+00 25.000  ab
56828.227  P60r  2.1677e+02  3.9931e+00 25.000  ab
56828.229  P60B  2.9923e+02  5.5120e+00 25.000  vega
56828.230  P60g  3.1046e+02  2.8594e+00 25.000  ab
56833.199  P60i  1.5996e+02  5.8930e+00 25.000  ab
56833.201  P60r  2.0512e+02  3.7784e+00 25.000  ab
56833.203  P60B  2.9923e+02  5.5120e+00 25.000  vega
56833.204  P60g  3.0479e+02  5.6144e+00 25.000  ab
56838.236  P60i  1.5276e+02  4.2208e+00 25.000  ab
56838.238  P60r  2.0137e+02  1.8547e+00 25.000  ab
56838.239  P60B  2.9376e+02  5.4114e+00 25.000  vega
56838.271  P60g  2.9376e+02  5.4114e+00 25.000  ab
56843.209  P60i  0.0000e+00  5.7927e+01 25.000  ab
56843.210  P60r  2.0137e+02  7.4188e+00 25.000  ab
56843.212  P60B  2.7542e+02  7.6102e+00 25.000  vega
56846.203  P60i  1.3677e+02  1.0078e+01 25.000  ab
56846.205  P60g  2.9376e+02  5.4114e+00 25.000  ab
56848.214  P60r  1.9770e+02  5.4626e+00 25.000  ab
56848.216  P60B  2.5586e+02  7.0696e+00 25.000  vega
56858.282  P60i  1.1912e+02  3.2915e+00 25.000  ab
56858.283  P60r  1.8707e+02  8.6148e+00 25.000  ab
56858.285  P60B  2.4210e+02  4.2367e+01 25.000  vega
56858.286  P60g  2.9923e+02  3.8584e+01 25.000  ab
56859.178  P60B  2.4434e+02  4.5010e+00 25.000  vega
56859.180  P60g  2.5351e+02  4.6699e+00 25.000  ab
56863.218  P60i  1.2823e+02  3.5432e+00 25.000  ab
56865.172  P60r  1.7701e+02  1.3043e+01 25.000  ab
56876.213  P60i  1.2023e+02  7.7513e+00 25.000  ab
56876.214  P60r  1.4588e+02  8.0617e+00 25.000  ab
56876.216  P60B  1.8880e+02  1.3911e+01 25.000  vega
56876.218  P60g  2.0701e+02  7.6267e+00 25.000  ab
56882.190  P60i  1.0568e+02  1.2654e+01 25.000  ab
56882.191  P60r  1.6444e+02  1.2116e+01 25.000  ab
56882.193  P60B  1.9231e+02  1.4170e+01 25.000  vega
56882.195  P60g  1.9409e+02  7.1505e+00 25.000  ab
56887.165  P60i  9.5499e+01  4.3979e+00 25.000  ab
56887.166  P60r  1.3305e+02  3.6762e+00 25.000  ab
56887.168  P60B  1.8030e+02  4.9819e+00 25.000  vega
56887.170  P60g  1.9055e+02  3.5100e+00 25.000  ab
57014.520  P60i  0.0000e+00  2.7725e+01 25.000  ab
57014.522  P60r  4.4055e+01  5.6807e+00 25.000  ab
57014.523  P60B  3.8726e+01  5.7068e+00 25.000  vega
57014.525  P60z  0.0000e+00  1.2103e+02 25.000  ab
57014.527  P60g  4.3652e+01  4.0205e+00 25.000  ab
57026.449  P60i  0.0000e+00  1.9181e+01 25.000  ab
57026.450  P60r  0.0000e+00  2.3061e+01 25.000  ab
57026.452  P60B  0.0000e+00  6.3515e+01 25.000  vega
57026.454  P60z  0.0000e+00  5.7927e+01 25.000  ab
57026.455  P60g  0.0000e+00  2.3061e+01 25.000  ab
57044.400  P60i  0.0000e+00  2.3061e+01 25.000  ab
57044.402  P60r  0.0000e+00  1.7494e+01 25.000  ab
57044.404  P60B  0.0000e+00  3.3333e+01 25.000  vega
57045.398  P60i  0.0000e+00  3.3333e+01 25.000  ab
57045.399  P60r  0.0000e+00  1.9181e+01 25.000  ab
57045.402  P60B  0.0000e+00  1.7494e+01 25.000  vega
57045.403  P60z  0.0000e+00  9.1808e+01 25.000  ab
57045.405  P60g  4.5290e+01  7.0913e+00 25.000  ab
57054.375  P60i  0.0000e+00  3.0400e+01 25.000  ab
57054.377  P60r  0.0000e+00  2.5286e+01 25.000  ab
57054.379  P60B  0.0000e+00  5.7927e+01 25.000  vega
57054.381  P60z  0.0000e+00  1.0067e+02 25.000  ab
57054.382  P60g  0.0000e+00  4.3942e+01 25.000  ab
57055.381  P60i  0.0000e+00  2.5286e+01 25.000  ab
57055.383  P60r  0.0000e+00  3.6549e+01 25.000  ab
57055.385  P60B  0.0000e+00  7.6362e+01 25.000  vega
57055.387  P60z  0.0000e+00  6.9643e+01 25.000  ab
57055.394  P60g  0.0000e+00  1.9181e+01 25.000  ab
57056.367  P60i  0.0000e+00  1.7494e+01 25.000  ab
57056.369  P60r  0.0000e+00  1.4551e+01 25.000  ab
57056.371  P60B  0.0000e+00  4.3942e+01 25.000  vega
57056.373  P60z  0.0000e+00  6.3515e+01 25.000  ab
57056.375  P60g  0.0000e+00  1.9181e+01 25.000  ab
57058.362  P60i  0.0000e+00  2.5286e+01 25.000  ab
57058.364  P60r  0.0000e+00  2.1032e+01 25.000  ab
57058.366  P60B  0.0000e+00  5.2830e+01 25.000  vega
57058.368  P60z  0.0000e+00  9.1808e+01 25.000  ab
57058.369  P60g  0.0000e+00  3.0400e+01 25.000  ab
57065.345  P60i  0.0000e+00  2.7725e+01 25.000  ab
57065.349  P60B  0.0000e+00  2.1032e+01 25.000  vega
57065.351  P60z  0.0000e+00  1.3270e+02 25.000  ab
57065.353  P60g  4.4055e+01  6.8980e+00 25.000  ab
57068.335  P60i  0.0000e+00  1.5954e+01 25.000  ab
57068.337  P60r  3.5318e+01  4.2288e+00 25.000  ab
57068.339  P60B  0.0000e+00  1.2103e+01 25.000  vega
57068.341  P60z  0.0000e+00  5.2830e+01 25.000  ab
57068.343  P60g  3.5975e+01  5.6328e+00 25.000  ab
57070.505  P60B  2.8576e+01  3.1583e+00 25.000  vega
57070.507  P60z  0.0000e+00  4.8181e+01 25.000  ab
57071.398  P60z  0.0000e+00  4.0075e+01 25.000  ab
57072.324  P60z  0.0000e+00  2.3061e+02 25.000  ab
57078.356  P60i  0.0000e+00  1.3270e+01 25.000  ab
57078.358  P60r  0.0000e+00  1.2103e+01 25.000  ab
57078.361  P60B  3.9811e+01  5.5001e+00 25.000  vega
57078.363  P60z  0.0000e+00  1.3270e+02 25.000  ab
57078.365  P60g  3.2509e+01  5.3895e+00 25.000  ab
57079.306  P60B  0.0000e+00  1.5954e+01 25.000  vega
57079.308  P60z  0.0000e+00  8.3730e+01 25.000  ab
57079.310  P60g  0.0000e+00  1.3270e+01 25.000  ab
57080.368  P60B  0.0000e+00  1.5954e+01 25.000  vega
57080.370  P60z  0.0000e+00  7.6362e+01 25.000  ab
57080.372  P60g  0.0000e+00  1.4551e+01 25.000  ab
57093.359  P60B  0.0000e+00  1.5954e+01 25.000  vega
57093.361  P60z  0.0000e+00  6.9643e+01 25.000  ab
57093.363  P60g  0.0000e+00  1.0067e+01 25.000  ab
57192.301  P48R  0.0000e+00  1.5520e+01 25.000  ab
57192.331  P48R  0.0000e+00  1.6401e+01 25.000  ab
57192.361  P48R  0.0000e+00  1.8488e+01 25.000  ab
57545.266  P48R  0.0000e+00  9.5253e+00 25.000  ab
57549.268  P48R  0.0000e+00  1.0541e+01 25.000  ab
